DATE_TIME;LATITUDE;LONGITUDE;GEOHASH;MAXIMUM_SPEED;MINIMUM_SPEED;AVERAGE_SPEED;NUMBER_OF_VEHICLES
2022-05-03 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;104;3;40;290
2022-05-03 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;142;6;58;144
2022-05-03 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;171;34;91;92
2022-05-16 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;145;6;77;230
2022-05-16 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;6;85;118
2022-05-16 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;8;82;88
2022-09-11 14:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;54;301
2022-09-11 15:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;1;41;314
2022-09-11 16:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;130;2;49;364
2022-09-11 17:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;149;4;52;351
2022-09-11 18:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;124;3;55;349
2022-05-13 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;138;15;80;125
2022-02-07 23:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;140;2;70;207
2022-02-08 00:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;143;11;76;191
2022-02-08 01:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;170;8;82;121
2022-09-13 02:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;203;8;84;138
2022-09-13 03:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;154;26;89;99
2022-09-13 04:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;159;15;84;138
2022-09-13 06:00:00.0000000;28,9874267578125;41,1026000976563;sxk9gd;179;2;79;424
2022-01-01 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;155;10;83;140
2022-01-01 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;151;6;81;134
2022-01-01 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;150;2;77;169
2022-01-01 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;144;22;85;192
2022-01-01 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;153;6;78;220
2022-01-01 12:00:00.0000000;289874255020032;411025987862528;sxk9gd;152;2;73;286
2022-01-01 13:00:00.0000000;289874255020032;411025987862528;sxk9gd;128;5;72;305
2022-01-06 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;119;2;59;410
2022-01-06 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;118;5;55;458
2022-01-06 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;122;1;37;563
2022-01-06 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;117;2;30;476
2022-01-06 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;118;1;56;329
2022-01-06 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;133;2;73;280
2022-01-06 21:00:00.0000000;289874255020032;411025987862528;sxk9gd;134;2;73;290
2022-01-12 13:00:00.0000000;289874255020032;411025987862528;sxk9gd;124;3;54;416
2022-01-12 14:00:00.0000000;289874255020032;411025987862528;sxk9gd;122;2;54;507
2022-01-12 15:00:00.0000000;289874255020032;411025987862528;sxk9gd;100;2;51;427
2022-01-12 16:00:00.0000000;289874255020032;411025987862528;sxk9gd;114;3;53;417
2022-01-12 17:00:00.0000000;289874255020032;411025987862528;sxk9gd;104;2;26;541
2022-01-12 18:00:00.0000000;289874255020032;411025987862528;sxk9gd;125;1;28;530
2022-01-12 19:00:00.0000000;289874255020032;411025987862528;sxk9gd;131;2;56;293
2022-01-16 05:00:00.0000000;289874255020032;411025987862528;sxk9gd;143;15;80;124
2022-01-16 06:00:00.0000000;289874255020032;411025987862528;sxk9gd;140;11;78;163
2022-01-16 07:00:00.0000000;289874255020032;411025987862528;sxk9gd;132;8;76;177
2022-01-16 08:00:00.0000000;289874255020032;411025987862528;sxk9gd;138;8;80;194
2022-01-16 09:00:00.0000000;289874255020032;411025987862528;sxk9gd;146;2;78;245
2022-01-16 10:00:00.0000000;289874255020032;411025987862528;sxk9gd;137;7;80;213
2022-01-16 11:00:00.0000000;289874255020032;411025987862528;sxk9gd;156;2;73;262
2022-01-21 20:00:00.0000000;289874255020032;411025987862528;sxk9gd;106;6;58;289
2022-01-21 21:00:00.0000000;289874255020032;411025987862528;sxk9gd;132;7;68;331
2022-01-21 22:00:00.0000000;289874255020032;411025987862528;sxk9gd;142;3;68;282
2022-01-21 23:00:00.0000000;289874255020032;411025987862528;sxk9gd;134;7;74;293
2022-01-22 00:00:00.0000000;289874255020032;411025987862528;sxk9gd;130;6;73;235
